page_url,source,followers,date,time,post_type,interactions,post_message,post_link,time_zone
Facebook.com/MuslimAmerica,United Muslims of America,201648,2016-12-29,12:05:01,Facebook,2701,"Prophet Mohammed ﷺ named Mary (Maryam in Arabic), the mother of Jesus, as the best woman to ever live.",https://www.facebook.com/MuslimAmerica/posts/1731468723836895,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,318381,2017-07-10,17:27:00,Facebook,2697,"38,000,000,000 Dollars are sent annually to Israel from OUR TAXES !!! FOR WHAT????",https://www.facebook.com/MuslimAmerica/posts/1837871673196599,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-11-27,11:04:15,Facebook,2683,"Allahu Akbar, #MuhammadAli",https://www.facebook.com/MuslimAmerica/posts/1713380948979006,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-11-13,17:51:00,Facebook,2679,"Thanks, mr Michael Moore. Old picture but says it all...",https://www.facebook.com/MuslimAmerica/posts/1705891689727932,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-09-14,14:11:01,Facebook,2676,STOP HARASSING AMERICAN MUSLIMS !,https://www.facebook.com/MuslimAmerica/posts/1670316649952103,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,273656,2017-05-06,12:44:00,Facebook,2676,my Allah protect them.,https://www.facebook.com/MuslimAmerica/posts/1802155533434880,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-11-18,11:37:03,Facebook,2675,Many Non-Muslims and mainly Christians sometimes Mock how Muslims pray ... here is the surprise !!,https://www.facebook.com/MuslimAmerica/posts/1707967602853674,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,259091,2017-03-16,12:48:13,Facebook,2669,"God has ordered all mankind with modesty, so what is your problem with the Islamic veil (Hijab) ?",https://www.facebook.com/MuslimAmerica/posts/1773399489643818,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,262602,2017-03-25,15:58:00,Facebook,2668,Muslims are NOT terrorists and terrorists are NOT Muslims!,https://www.facebook.com/MuslimAmerica/posts/1778025255847908,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-08-28,12:29:00,Facebook,2667,Muslims are maybe the only people who are still trying to keep being modest as all prophets of God taught us.,https://www.facebook.com/MuslimAmerica/posts/1659801391003629,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,221858,2017-01-30,14:03:00,Facebook,2654,"Everyone who believe In One God and Muhammed God's prophet, Let's get united and let Allah be the only judge on us all.",https://www.facebook.com/MuslimAmerica/posts/1748715215445579,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,209608,2017-01-10,14:21:00,Facebook,2653,And we love you and respect you back our beautiful neighbors :),https://www.facebook.com/MuslimAmerica/posts/1737496186567482,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,270191,2017-04-24,14:24:00,Facebook,2646,Ramadan Is coming soon ... are you ready ??? ;),https://www.facebook.com/MuslimAmerica/posts/1796666657317101,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,207571,2017-01-07,10:14:01,Facebook,2644,"#Islamophobia is Anti #American, Like and share if you agree!",https://www.facebook.com/MuslimAmerica/posts/1731842760466158,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,240956,2017-02-17,09:05:36,Facebook,2637,Fact! Like and share i you want to put this Bush in jail!,https://www.facebook.com/MuslimAmerica/posts/1758694007781033,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-05-23,12:19:00,Facebook,2622,"21-5-2016 Houston, Texas :)",https://www.facebook.com/MuslimAmerica/posts/1610847649232337,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-10-20,12:21:01,Facebook,2621,Share if you agree !,https://www.facebook.com/MuslimAmerica/posts/1690942861222815,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-12-11,10:05:10,Facebook,2620,"Allah doesn't need us, we need Him .... Mike Tyson. SHARE AND SPREAD THE WORLD!",https://www.facebook.com/MuslimAmerica/posts/1721918801458554,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,268736,2017-04-19,14:42:00,Facebook,2617,Guess who just admitted that he created and helped ISIS ??? Please watch and SHARE! The whole world should know the truth about this man!,https://www.facebook.com/MuslimAmerica/posts/1793890287594738,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,326042,2017-08-08,10:56:57,Facebook,2616,"Authenticity??? According to experts and religious authorities in Tehram insist that the book is original, The book itself is written with Gold lettering in Aramaic(The Language of Jesus).",https://www.facebook.com/MuslimAmerica/posts/1853579698292463,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,259878,2017-03-18,15:14:56,Facebook,2612,"أنا مسلم، والإسلام دين مثالي، وانا اخطئ ، فإذا أخطأت, لوموني انا , وليس ديني! Follow us on Instagram:
",https://www.facebook.com/MuslimAmerica/posts/1773404389643328,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,204532,2017-01-02,10:41:00,Facebook,2607,ISIS Hijacked our religion and doing everything against it and even killing Muslims everywhere...,https://www.facebook.com/MuslimAmerica/posts/1731476623836105,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,213443,2017-01-17,14:14:03,Facebook,2603,If you ban refugees of today you ban ''Steve Jobs'' of the future!,https://www.facebook.com/MuslimAmerica/posts/1741257169524717,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-09-16,14:28:00,Facebook,2597,"John River poses for photographs on the red carpet during the Much Music Video Awards in Toronto on Sunday, June 19, 2016.",https://www.facebook.com/MuslimAmerica/posts/1670892753227826,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-12-25,12:04:00,Facebook,2590,يبدو ان الحجاب كان جزء من الثقافات الغربية منذ قرون.,https://www.facebook.com/MuslimAmerica/posts/1729619780688456,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-10-05,16:50:00,Facebook,2590,Like and share if you want Bush to get in jail for what he did!,https://www.facebook.com/MuslimAmerica/posts/1679719625678472,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,240005,2017-02-16,14:24:48,Facebook,2588,We act only with positivity and peace.,https://www.facebook.com/MuslimAmerica/posts/1758275784489522,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,266144,2017-03-31,16:41:00,Facebook,2588,Thank you Jack Swanson :),https://www.facebook.com/MuslimAmerica/posts/1782040762113024,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,280503,2017-05-25,10:04:00,Facebook,2579,Jihad is not a declaration of war against others !,https://www.facebook.com/MuslimAmerica/posts/1801479246835842,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-10-18,10:05:00,Facebook,2575,In Jannah InshaAllah brother Muhammad Ali,https://www.facebook.com/MuslimAmerica/posts/1685877401729361,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-10-18,15:34:01,Facebook,2572,Like and share to educate those who don't know the truth.,https://www.facebook.com/MuslimAmerica/posts/1685882608395507,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,277097,2017-05-17,11:36:00,Facebook,2572,Some people just don't want to understand the truth .. that's why !!,https://www.facebook.com/MuslimAmerica/posts/1801028070214293,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,208921,2017-01-09,13:05:01,Facebook,2564,"Islam is the religion of peace, share and educate others...",https://www.facebook.com/MuslimAmerica/posts/1737031343280633,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-12-06,13:33:00,Facebook,2561,"THIS IS ISLAM, WE ARE ALL THE SAME, WE ALL BOW DOWN AND KNEEL TO THE ONE MIGHTY GOD.",https://www.facebook.com/MuslimAmerica/posts/1718540041796430,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-09-22,13:41:00,Facebook,2557,Islam unites us all !,https://www.facebook.com/MuslimAmerica/posts/1674645539519214,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-10-02,12:24:01,Facebook,2542,Muslims are the first victims of terrorism !!!,https://www.facebook.com/MuslimAmerica/posts/1679671675683267,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-10-28,13:24:01,Facebook,2538,ديننا دين رحمة للعالمين!,https://www.facebook.com/MuslimAmerica/posts/1696039110713190,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-12-11,13:04:01,Facebook,2532,"Yea brother Muhammad Ali, You were the best In Jannah InshaAllah.",https://www.facebook.com/MuslimAmerica/posts/1721921888124912,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-12-25,15:58:00,Facebook,2532,MashaAllah. Like and share f you love this rare pic :),https://www.facebook.com/MuslimAmerica/posts/1729626030687831,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-10-02,14:33:00,Facebook,2525, STOP THE WAR !,https://www.facebook.com/MuslimAmerica/posts/1679671855683249,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,246805,2017-02-24,15:50:00,Facebook,2524,ماذا لو قلت لك ان داعش هي مجموعة من القتلة غير المسلمين الذين يحاولون ملابسه ويتحدثون مثل المسلمين حتى يتمكنوا من قتل المسلمين قتل جماعي في منطقة الشرق الأوسط وسرقة النفط واحتلال أراضيهم.,https://www.facebook.com/MuslimAmerica/posts/1761710494146051,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,322569,2017-07-26,20:21:00,Facebook,2520,Like and share to educate those who don't know the truth.,https://www.facebook.com/MuslimAmerica/posts/1847208948929538,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,321701,2017-07-23,15:58:00,Facebook,2512,She is one of many prime examples of today’s inspiring role models.,https://www.facebook.com/MuslimAmerica/posts/1843599175957182,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,257366,2017-03-12,19:02:00,Facebook,2509,Absolutely!,https://www.facebook.com/MuslimAmerica/posts/1771405799843187,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-10-29,14:33:00,Facebook,2502,There are only bad people who are trying to corrupt religions !,https://www.facebook.com/MuslimAmerica/posts/1696778907305877,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-12-05,12:09:01,Facebook,2501,Whats your problem with my Hijab ?,https://www.facebook.com/MuslimAmerica/posts/1717905298526571,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,234843,2017-02-12,14:30:01,Facebook,2484,"Thanks you sir, we also love you too! #muslim_voice #Islamophobia #StopIslamophobia #muslimpride #middleeast #east #muslimerican #Islam #submission #AmericanMuslims #UnitedMuslimsOfAmerica #USAMuslims #MuslimsOfAmerica #ArabAmerican #RefugeesWeclcome #SyrianRefugees",https://www.facebook.com/MuslimAmerica/posts/1755821914734909,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-12-02,11:02:00,Facebook,2481,Alhamdulellah!,https://www.facebook.com/MuslimAmerica/posts/1715532325430535,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-12-10,14:37:00,Facebook,2481,"We are Americans, We are Muslims, We are successful in our society....And no, we are not terrorists !!!",https://www.facebook.com/MuslimAmerica/posts/1721204331530001,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,258279,2017-03-14,14:38:00,Facebook,2478,They will not show you this on FOXNews!,https://www.facebook.com/MuslimAmerica/posts/1772427549741012,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-03-16,11:09:00,Facebook,2463,A message from Muslim American kids to all citizens of the us .. is this how we really want our kids to feel ?,https://www.facebook.com/MuslimAmerica/posts/1572315436418892,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,249778,2017-02-28,11:08:00,Facebook,2461,"Act like a Muslim, Show them what real Islam is !",https://www.facebook.com/MuslimAmerica/posts/1764716157178818,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,280861,2017-05-26,14:24:00,Facebook,2459,"Stop bombing Syria! The Syrians never harmed any American citizen. This is just stupid. Politicians spend American money for killing common people, but not terrorists. Terrorists will only grow stronger from overthrowing the Assad regime and will continue to create bloody arbitrariness. Please like/share this post if you are not ignorant.",https://www.facebook.com/MuslimAmerica/posts/1812733195710447,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,228363,2017-02-06,13:41:09,Facebook,2456,It's time we all stand together against racism and fascism!,https://www.facebook.com/MuslimAmerica/posts/1752671061716661,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-08-24,21:09:00,Facebook,2455,Then They Try to claim that Islam or Muslims oppress women ... Please Share and educate the world!,https://www.facebook.com/MuslimAmerica/posts/1658700151113753,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,326411,2017-08-10,15:03:00,Facebook,2455,A Muslim Cafe owner responds to a robbery in the best way possible.,https://www.facebook.com/MuslimAmerica/posts/1854544861529280,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,274265,2017-05-08,12:44:00,Facebook,2449,MashaAllah!,https://www.facebook.com/MuslimAmerica/posts/1801010736882693,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-12-21,14:18:00,Facebook,2446,MashaAllah!,https://www.facebook.com/MuslimAmerica/posts/1727541914229576,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-06-15,09:45:11,Facebook,2433,Our religion is being hijacked by terrorists who are claiming to bomb themselves for the sake of Islam .. but in fact they are fighting Islam and Murdering innocents Muslims and non Muslims !!,https://www.facebook.com/MuslimAmerica/posts/1622447964738972,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-12-20,15:12:01,Facebook,2432,We need more awakened minds like him..,https://www.facebook.com/MuslimAmerica/posts/1727005630949871,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,318101,2017-07-09,12:35:00,Facebook,2430,ISIS Represent ONLY themselves!,https://www.facebook.com/MuslimAmerica/posts/1835521653431601,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,268144,2017-04-08,12:22:00,Facebook,2426,If only all people use their minds...,https://www.facebook.com/MuslimAmerica/posts/1786000415050392,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,272226,2017-05-01,16:41:00,Facebook,2424,"Write in a comment your favourite Sura, Maybe it's going to be another person's favourite Sura too ;)",https://www.facebook.com/MuslimAmerica/posts/1800035800313520,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,221130,2017-01-29,12:58:48,Facebook,2422,Double standards.,https://www.facebook.com/MuslimAmerica/posts/1748194682164299,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,249028,2017-02-27,13:33:00,Facebook,2414,DONT LET THE FALSE MEDIA FOOL YOU ABOUT MUSLIMS ... SHARE IF YOU AGREE !,https://www.facebook.com/MuslimAmerica/posts/1764259380557829,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-10-17,15:01:00,Facebook,2411,"our country needs to respect ALL religions, and not to exclude anyone !",https://www.facebook.com/MuslimAmerica/posts/1685876711729430,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-11-19,12:12:01,Facebook,2404,إذا كان المسلمين ارهابيين ... فمن الذين أرهبوا هذا الطفل السوري المسلم واجبر والداه إلى الفرار من بلدهم؟؟؟؟؟؟؟؟,https://www.facebook.com/MuslimAmerica/posts/1707971566186611,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,313467,2017-06-29,12:34:00,Facebook,2401,"No Hate, No Fear We Welcome Muslims here!",https://www.facebook.com/MuslimAmerica/posts/1831353007181799,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,212984,2017-01-16,11:18:07,Facebook,2400,Like and share if you are Muslim and proud!,https://www.facebook.com/MuslimAmerica/posts/1740716739578760,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-10-11,16:55:00,Facebook,2396,Hijab is a kind of modesty for Muslim girls...,https://www.facebook.com/MuslimAmerica/posts/1682648435385591,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-08-10,14:46:00,Facebook,2395,"What Is #Jihad ???",https://www.facebook.com/MuslimAmerica/posts/1650619198588515,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-04-13,11:39:00,Facebook,2394,"THANKS CANADA, Everytime you restore the faith in humanity !!",https://www.facebook.com/MuslimAmerica/posts/1590273791289723,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-10-04,15:24:00,Facebook,2392,That's what Hijab means to Muslim girls...,https://www.facebook.com/MuslimAmerica/posts/1679704375679997,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,203910,2017-01-01,13:33:00,Facebook,2392,"Share, show the world who the real Muslims are !!",https://www.facebook.com/MuslimAmerica/posts/1731474547169646,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-10-26,12:33:00,Facebook,2384,ISIS Represent ONLY themselves!,https://www.facebook.com/MuslimAmerica/posts/1694790840838017,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,238758,2017-02-15,15:55:00,Facebook,2383,"We really appreciate that, thank you. #muslim_voice #Islamophobia #StopIslamophobia #muslimpride #middleeast #east #muslimerican #Islam #submission #AmericanMuslims #UnitedMuslimsOfAmerica #USAMuslims #MuslimsOfAmerica #ArabAmerican #RefugeesWeclcome #SyrianRefugees",https://www.facebook.com/MuslimAmerica/posts/1757475261236241,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,307549,2017-06-20,16:42:00,Facebook,2383,The whole world should see this ... SHARE PLEASE!,https://www.facebook.com/MuslimAmerica/posts/1826163331034100,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-11-04,12:05:01,Facebook,2377,Reality of Women in Islam!,https://www.facebook.com/MuslimAmerica/posts/1700187346965033,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,275794,2017-05-12,12:21:00,Facebook,2377,Everyone is kneeling for one mighty God !!,https://www.facebook.com/MuslimAmerica/posts/1801014373548996,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-11-24,14:27:00,Facebook,2376,إِنَّا نَحْنُ نَزَّلْنَا الذِّكْر وَإِنَّا لَهُ لَحَافِظُونَ...,https://www.facebook.com/MuslimAmerica/posts/1711629899154111,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-12-21,15:55:00,Facebook,2375,Since when did committing suicide became allowed in Islam . it is a major sin and suicider dies kafir!,https://www.facebook.com/MuslimAmerica/posts/1727542194229548,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,284029,2017-05-31,17:18:00,Facebook,2374,"A person who commits suicide or intentionally ends his life in a suicide attack, will be in hell and NOT in heaven.",https://www.facebook.com/MuslimAmerica/posts/1815309242119509,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,322569,2017-07-26,12:10:00,Facebook,2371,"Some people try to distort the image of Islam and trying to make you believe that Muslims are useless, in fact Muslims gave a lot to the world, Please Like And Share and spread the world!",https://www.facebook.com/MuslimAmerica/posts/1847204722263294,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-06-23,16:58:00,Facebook,2370,Share if you understand this well and you don't blame Muslims for terrorism !!,https://www.facebook.com/MuslimAmerica/posts/1626169027700199,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,320640,2017-07-19,14:42:00,Facebook,2368,وَإِذْ يَمْكُرُ بِكَ الَّذِينَ كَفَرُوا لِيُثْبِتُوكَ أَوْ يَقْتُلُوكَ أَوْ يُخْرِجُوكَ ۚ وَيَمْكُرُونَ وَيَمْكُرُ اللَّهُ ۖ وَاللَّهُ خَيْرُ الْمَاكِرِينَ,https://www.facebook.com/MuslimAmerica/posts/1842967859353647,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,225588,2017-02-03,10:28:06,Facebook,2365,If you ban refugees of today you ban ''Steve Jobs'' of the future!,https://www.facebook.com/MuslimAmerica/posts/1750429825274118,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,258279,2017-03-13,21:29:01,Facebook,2365,"There is no racism in Islam, Mashalla Allah bless them",https://www.facebook.com/MuslimAmerica/posts/1771892953127805,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-10-13,12:21:00,Facebook,2361,Surprised ? Got the message ? Share !,https://www.facebook.com/MuslimAmerica/posts/1685853098398458,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-09-23,13:01:01,Facebook,2355,Who can participate with us and teach people about Islam ?,https://www.facebook.com/MuslimAmerica/posts/1675150426135392,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-06-29,16:41:00,Facebook,2354,Maybe only then we can stop them being refugees ??,https://www.facebook.com/MuslimAmerica/posts/1629124790737956,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-07-19,16:14:00,Facebook,2351,Two NYPD Muslim officers praying for Syria at the rally in Brooklyn. let's see how many likes and shares they would get,https://www.facebook.com/MuslimAmerica/posts/1639602266356875,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-07-31,11:43:00,Facebook,2350,You wont believe what this young African American man just did in Arab's store ....,https://www.facebook.com/MuslimAmerica/posts/1644594065857695,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-04-12,12:18:01,Facebook,2350,"ISIS are fighting Muslims, they don't represent Islam.",https://www.facebook.com/MuslimAmerica/posts/1589738558009913,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,272774,2017-05-03,16:26:00,Facebook,2348,"We all worship the one and only God, living together as one with a relationship bases on brotherhood and respect.",https://www.facebook.com/MuslimAmerica/posts/1801075650209535,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-08-29,11:36:01,Facebook,2345,"This is our Sharia Law, This is the real Islamic teachings and Sunnah!",https://www.facebook.com/MuslimAmerica/posts/1661519494165152,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,253382,2017-03-05,12:06:35,Facebook,2345,"Modestly is required in all religions, And Hijab is just a way of Modesty...",https://www.facebook.com/MuslimAmerica/posts/1767192653597835,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,205725,2017-01-04,14:11:00,Facebook,2341,"Note. Mainstream media do not consider them to be oppressed, and do not like to emancipate them...",https://www.facebook.com/MuslimAmerica/posts/1731482647168836,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-07-30,12:05:00,Facebook,2332,Muslims are the first victim of terrorism.,https://www.facebook.com/MuslimAmerica/posts/1644578845859217,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,208184,2017-01-08,14:11:19,Facebook,2324,"New York Judge Carolyn Walker-Diallo,African American Muslim woman took oath as a civil court judge in New York, while swearing to abide by the U.S. Constitution placing her hand on the Holy Quran.",https://www.facebook.com/MuslimAmerica/posts/1731845690465865,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,273906,2017-05-07,15:11:00,Facebook,2312,وَإِذْ يَمْكُرُ بِكَ الَّذِينَ كَفَرُوا لِيُثْبِتُوكَ أَوْ يَقْتُلُوكَ أَوْ يُخْرِجُوكَ ۚ وَيَمْكُرُونَ وَيَمْكُرُ اللَّهُ ۖ وَاللَّهُ خَيْرُ الْمَاكِرِينَ,https://www.facebook.com/MuslimAmerica/posts/1801010126882754,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-06-20,14:09:00,Facebook,2309,"Don't let the mainstream media mislead you ... if you think Muslims are bad people, it means you dont have any Muslim friend.",https://www.facebook.com/MuslimAmerica/posts/1624826994501069,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-10-10,16:47:01,Facebook,2308,"New York Judge Carolyn Walker-Diallo,African American Muslim woman took oath as a civil court judge in New York, while swearing to abide by the U.S. Constitution placing her hand on the Holy Quran.",https://www.facebook.com/MuslimAmerica/posts/1682633475387087,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-09-15,13:08:01,Facebook,2297,"Muslims are not terrorists, and terrorists are not Muslims !",https://www.facebook.com/MuslimAmerica/posts/1670890963228005,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-02-25,12:03:00,Facebook,2287,The Shocking Truth About Muslims !!!!,https://www.facebook.com/MuslimAmerica/posts/1562601334056969,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,255234,2017-03-08,09:36:01,Facebook,2286,LIKE AND SHARE!,https://www.facebook.com/MuslimAmerica/posts/1768178896832544,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,276618,2017-05-15,11:16:00,Facebook,2285,Please share some truth with your friends .... teach the world!,https://www.facebook.com/MuslimAmerica/posts/1801017446882022,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,322896,2017-07-27,14:36:00,Facebook,2274,Because we all follow the same ONE GOD !!!,https://www.facebook.com/MuslimAmerica/posts/1847746525542447,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-07-10,12:08:00,Facebook,2271,"NO HATE, NO FEAR, WE WELCOME MUSLIMS HERE :) Share if you like that.",https://www.facebook.com/MuslimAmerica/posts/1634636546853447,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-08-11,15:17:00,Facebook,2270,Alcohol and pork is against Christian beliefs too but some people just tend to ignore the things they don't agree with.,https://www.facebook.com/MuslimAmerica/posts/1651677488482686,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,278009,2017-05-20,15:44:00,Facebook,2270,"Subhan Allah, only he can help you and get you out of your problems whatever how hard it was !!",https://www.facebook.com/MuslimAmerica/posts/1801464360170664,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,325610,2017-08-06,17:47:00,Facebook,2270,Now tell me more about Islamic violence ...,https://www.facebook.com/MuslimAmerica/posts/1851156355201464,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-07-27,16:06:00,Facebook,2269,"Is it a war on Islam and #Muslims ? and by the way our silence is the problem itself !!",https://www.facebook.com/MuslimAmerica/posts/1643553522628416,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,276618,2017-05-15,14:16:00,Facebook,2266,"Proud to be just MUSLIM! ... And what about you ,,,,",https://www.facebook.com/MuslimAmerica/posts/1801017590215341,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-10-07,13:15:02,Facebook,2264,Jihad is not a declaration of war against others !!! Share and educate other ....,https://www.facebook.com/MuslimAmerica/posts/1679760455674389,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,238758,2017-02-15,13:10:01,Facebook,2262,"Like and share please! Spread the world! #muslim_voice #Islamophobia #StopIslamophobia #muslimpride #middleeast #east #muslimerican #Islam #submission #AmericanMuslims #UnitedMuslimsOfAmerica #USAMuslims #MuslimsOfAmerica #ArabAmerican #RefugeesWeclcome #SyrianRefugees",https://www.facebook.com/MuslimAmerica/posts/1757474161236351,GMT-0500 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-08-06,16:33:00,Facebook,2257,"The guy in the picture is an atheist, he shot and murdered three Muslim young students few years ago. yet no one called him a terrorist.",https://www.facebook.com/MuslimAmerica/posts/1648431605473941,GMT-0400 
Facebook.com/MuslimAmerica,United Muslims of America,0,2016-10-30,15:27:00,Facebook,2254,"Just a small example of what a #SyrianRefugees could be!",https://www.facebook.com/MuslimAmerica/posts/1697248807258887,GMT-0400 
